psi-CT_omega_C 0.0724094677924431
psi-CT_omega_T 126.218532883901
psi-T_omega_TC 53.6788382651854
psi-TC_omega_T 2616.3233860371
psi-C_omega_CT 0.108660808276985
psi-C_omega_TC 34.2913366144346
psi-T_omega_CT 1.42500902273496
psi-TC_omega_C 8.78301219166076
 
From trans -> cis
DGomega-cis   2.84535492085084
DGomega-trans 1.7976857447927
DGpsi-cis     3.4123691889241
DGpsi-trans   2.15190253814157

