#! FIELDS coord1.mean dist1 file.free der_coord1.mean der_dist1
#! SET min_coord1.mean 0
#! SET max_coord1.mean 100
#! SET nbins_coord1.mean  101
#! SET periodic_coord1.mean false
#! SET min_dist1 0
#! SET max_dist1 4
#! SET nbins_dist1  101
#! SET periodic_dist1 false
    0.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
    1.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
    2.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
    3.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
    4.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
    5.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
    6.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
    7.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
    8.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
    9.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   10.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   11.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   12.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   13.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   14.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   15.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   16.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   17.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   18.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   19.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   20.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   21.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   22.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   23.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   24.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   25.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   26.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   27.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   28.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   29.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   30.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   31.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   32.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   33.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   34.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   35.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   36.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   37.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   38.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   39.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   40.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   41.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   42.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   43.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   44.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   45.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   46.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   47.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   48.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   49.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   50.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   51.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   52.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   53.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   54.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   55.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   56.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   57.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   58.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   59.000000000    0.000000000   52.626320795   -0.000000000   -0.000000001
   60.000000000    0.000000000   52.626317843   -0.000006596   -0.000302414
   61.000000000    0.000000000   52.626250302   -0.000146531   -0.005619080
   62.000000000    0.000000000   52.625720525   -0.001132181   -0.046613441
   63.000000000    0.000000000   52.622613198   -0.006216739   -0.278874566
   64.000000000    0.000000000   52.608252182   -0.026510241   -1.323232064
   65.000000000    0.000000000   52.555744824   -0.088836478   -5.037579207
   66.000000000    0.000000000   52.401816455   -0.237230197  -15.593538530
   67.000000000    0.000000000   52.041156221   -0.503259372  -39.513406207
   68.000000000    0.000000000   51.371007687   -0.837134047  -82.438713699
   69.000000000    0.000000000   50.404410581   -1.055828983 -142.242756871
   70.000000000    0.000000000   49.379131933   -0.921025555 -203.592408540
   71.000000000    0.000000000   48.707585638   -0.362704978 -242.324279915
   72.000000000    0.000000000   48.714240580    0.371187097 -240.736131704
   73.000000000    0.000000000   49.373097819    0.882290849 -201.182052750
   74.000000000    0.000000000   50.333999091    0.971304382 -143.649077941
   75.000000000    0.000000000   51.214546186    0.760640420  -89.880710634
   76.000000000    0.000000000   51.836216906    0.488122446  -50.738912330
   77.000000000    0.000000000   52.215259508    0.284374393  -26.244665991
   78.000000000    0.000000000   52.430712409    0.156614743  -12.270069060
   79.000000000    0.000000000   52.545048576    0.077764157   -4.990455044
   80.000000000    0.000000000   52.598171364    0.032374854   -1.698906943
   81.000000000    0.000000000   52.618499315    0.010652524   -0.465237757
   82.000000000    0.000000000   52.624593635    0.002752251   -0.100362522
   83.000000000    0.000000000   52.626011359    0.000570276   -0.017941886
   84.000000000    0.000000000   52.626320742    0.000000095   -0.000012463
   85.000000000    0.000000000   52.626320793    0.000000004   -0.000000527
   86.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   87.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   88.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   89.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   90.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   91.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   92.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   93.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   94.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   95.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   96.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   97.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   98.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
   99.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000
  100.000000000    0.000000000   52.626320795   -0.000000000   -0.000000000

    0.000000000    0.040000000   52.626320795   -0.000000000   -0.000000000
    1.000000000    0.040000000   52.626320795   -0.000000000   -0.000000000
    2.000000000    0.040000000   52.626320795   -0.000000000   -0.000000000
    3.000000000    0.040000000   52.626320795   -0.000000000   -0.000000000
    4.000000000    0.040000000   52.626320795   -0.000000000   -0.000000000
    5.000000000    0.040000000   52.626320795   -0.000000000   -0.000000000
    6.000000000    0.040000000   52.626320795   -0.000000000   -0.000000000
    7.000000000    0.040000000   52.626320795   -0.000000000   -0.000000000
    8.000000000    0.040000000   52.626320795   -0.000000000   -0.000000000
    9.000000000    0.040000000   52.626320795   -0.000000000   -0.000000000
   10.000000000    0.040000000   52.626320795   -0.000000000   -0.000000000
   11.000000000    0.040000000   52.626320795   -0.000000000   -0.000000000
   12.000000000    0.040000000   52.626320795   -0.000000000   -0.000000000
   13.000000000    0.040000000   52.626320795   -0.000000000   -0.000000000
   14.000000000    0.040000000   52.626320795   -0.000000000   -0.000000000
   15.000000000    0.040000000   52.626320795   -0.000000000   -0.000000000
   16.000000000    0.040000000   52.626320795   -0.000000000   -0.000000000
   17.000000000    0.040000000   52.626320795   -0.000000000   -0.000000000
   18.000000000    0.040000000   52.626320795   -0.000000000   -0.000000000
