#! FIELDS coord1.mean c2 dist1 file.free der_coord1.mean der_c2 der_dist1
#! SET min_coord1.mean 0
#! SET max_coord1.mean 100
#! SET nbins_coord1.mean  26
#! SET periodic_coord1.mean false
#! SET min_c2 0
#! SET max_c2 25
#! SET nbins_c2  26
#! SET periodic_c2 false
#! SET min_dist1 0
#! SET max_dist1 5
#! SET nbins_dist1  26
#! SET periodic_dist1 false
    0.000000000    0.000000000    0.000000000   40.552515247   -0.000000000   -0.000000000   -0.000000000
    4.000000000    0.000000000    0.000000000   40.552515247   -0.000000000   -0.000000000   -0.000000000
    8.000000000    0.000000000    0.000000000   40.552515247   -0.000000000   -0.000000000   -0.000000000
   12.000000000    0.000000000    0.000000000   40.552515247   -0.000000000   -0.000000000   -0.000000000
   16.000000000    0.000000000    0.000000000   40.552515247   -0.000000000   -0.000000000   -0.000000000
   20.000000000    0.000000000    0.000000000   40.552515247   -0.000000000   -0.000000000   -0.000000000
   24.000000000    0.000000000    0.000000000   40.552515247   -0.000000000   -0.000000000   -0.000000000
   28.000000000    0.000000000    0.000000000   40.552515247   -0.000000000   -0.000000000   -0.000000000
   32.000000000    0.000000000    0.000000000   40.552515247   -0.000000000   -0.000000000   -0.000000000
   36.000000000    0.000000000    0.000000000   40.552515247   -0.000000000   -0.000000000   -0.000000000
   40.000000000    0.000000000    0.000000000   40.552515247   -0.000000000   -0.000000000   -0.000000000
   44.000000000    0.000000000    0.000000000   40.552515247   -0.000000000   -0.000000000   -0.000000000
   48.000000000    0.000000000    0.000000000   40.552515247   -0.000000000   -0.000000000   -0.000000000
   52.000000000    0.000000000    0.000000000   40.552515247   -0.000000001   -0.000000001   -0.000000054
   56.000000000    0.000000000    0.000000000   40.552515097   -0.000000161   -0.000000279   -0.000011830
   60.000000000    0.000000000    0.000000000   40.552507637   -0.000006569   -0.000014034   -0.000562627
   64.000000000    0.000000000    0.000000000   40.552358926   -0.000101283   -0.000286012   -0.010852793
   68.000000000    0.000000000    0.000000000   40.551161721   -0.000583176   -0.002461676   -0.087808847
   72.000000000    0.000000000    0.000000000   40.547631983   -0.001025205   -0.008849882   -0.297186223
   76.000000000    0.000000000    0.000000000   40.545301824    0.000113026   -0.013057628   -0.416464127
   80.000000000    0.000000000    0.000000000   40.548233107    0.001052414   -0.007757930   -0.237973970
   84.000000000    0.000000000    0.000000000   40.551510358    0.000481899   -0.001824896   -0.054503484
   88.000000000    0.000000000    0.000000000   40.552423244    0.000065874   -0.000167666   -0.004921719
   92.000000000    0.000000000    0.000000000   40.552512604    0.000002477   -0.000004882   -0.000141252
   96.000000000    0.000000000    0.000000000   40.552515247   -0.000000000   -0.000000000   -0.000000000
  100.000000000    0.000000000    0.000000000   40.552515247   -0.000000000   -0.000000000   -0.000000000
