#! FIELDS time dist1 coord1.mean c2
 0.000000 0.286405 68.185127 7.591307
 1.000000 0.178168 71.544775 7.433546
 2.000000 0.220446 69.828320 7.307513
 3.000000 0.207226 69.331898 5.593856
 4.000000 0.245820 69.745060 5.340141
 5.000000 0.246373 69.241177 5.405651
 6.000000 0.276255 68.707742 5.612793
 7.000000 0.269111 69.867853 7.169967
 8.000000 0.301040 70.122551 10.799239
 9.000000 0.324375 69.298121 8.365443
 10.000000 0.417304 61.799899 12.692746
 11.000000 0.423788 59.647084 9.093870
 12.000000 0.375171 64.236985 11.742646
 13.000000 0.469191 60.566683 12.751421
 14.000000 0.337719 62.266329 5.212724
 15.000000 0.278442 67.044016 5.810270
 16.000000 0.200404 68.342846 5.847507
 17.000000 0.250226 68.721222 5.972961
 18.000000 0.302049 71.441224 11.614664
 19.000000 0.356884 69.144370 14.103831
 20.000000 0.299761 70.061175 12.309326
 21.000000 0.361551 65.451165 11.739546
 22.000000 0.302896 67.399376 8.064832
 23.000000 0.399569 68.303344 8.175825
 24.000000 0.408745 65.218980 12.260638
 25.000000 0.212024 73.502363 9.455826
 26.000000 0.225361 73.392313 10.316216
 27.000000 0.147614 75.243590 9.423906
 28.000000 0.252543 69.449713 4.685036
 29.000000 0.297249 65.211772 6.964400
 30.000000 0.252154 69.436908 9.758292
 31.000000 0.339031 65.790306 10.854059
 32.000000 0.345640 63.644921 9.525288
 33.000000 0.273876 65.682751 8.996191
 34.000000 0.274848 69.540908 10.289353
 35.000000 0.197669 68.816383 9.920500
 36.000000 0.256367 68.593846 7.719544
 37.000000 0.311713 65.618663 10.618191
 38.000000 0.204124 71.121819 8.171360
 39.000000 0.300688 70.299167 12.801523
 40.000000 0.296993 70.043321 10.644366
 41.000000 0.239351 67.863896 8.187708
 42.000000 0.230477 67.290719 5.693226
 43.000000 0.156393 70.422150 7.622052
 44.000000 0.145596 73.748886 8.462857
 45.000000 0.029024 75.774984 6.859336
 46.000000 0.052153 74.084137 7.286018
 47.000000 0.039927 72.752158 8.224989
 48.000000 0.102329 71.907109 7.742121
 49.000000 0.153139 72.928482 8.444359
 50.000000 0.185803 71.151054 5.521610
 51.000000 0.190925 70.648627 4.718313
 52.000000 0.163123 74.283635 6.865415
 53.000000 0.112848 74.121286 5.868933
 54.000000 0.149366 76.608790 9.144083
 55.000000 0.159901 74.645681 8.448838
 56.000000 0.220181 75.005491 9.787689
 57.000000 0.319374 70.035869 11.586904
 58.000000 0.288229 72.638873 10.356801
 59.000000 0.353381 69.549233 15.485326
 60.000000 0.286669 72.802951 11.103132
 61.000000 0.431427 66.054494 13.644986
 62.000000 0.313974 67.193648 10.629652
 63.000000 0.506921 59.307191 18.755138
 64.000000 0.340715 65.458297 11.405002
 65.000000 0.394606 64.119235 9.499996
 66.000000 0.545459 59.911884 17.193608
 67.000000 0.469105 62.128007 14.968039
 68.000000 0.406694 63.996639 11.833731
 69.000000 0.488221 59.963387 10.912100
 70.000000 0.344582 69.815948 12.063196
 71.000000 0.107901 76.378977 8.707625
 72.000000 0.242138 74.495064 11.556838
 73.000000 0.239176 74.743451 12.186185
 74.000000 0.144488 76.471519 9.671724
 75.000000 0.146178 72.708855 9.476898
 76.000000 0.025777 75.421232 7.331428
 77.000000 0.174921 72.485220 7.072042
 78.000000 0.024710 72.954830 7.190293
 79.000000 0.122051 70.270218 7.272519
 80.000000 0.134812 74.686701 7.745424
 81.000000 0.127356 76.479226 8.343830
 82.000000 0.110139 73.649753 7.166677
 83.000000 0.166168 75.227469 8.205622
 84.000000 0.192178 73.929809 8.237883
 85.000000 0.129969 75.612049 7.556681
 86.000000 0.158143 70.574032 7.358499
 87.000000 0.093368 71.553513 7.650252
 88.000000 0.106145 71.128591 7.082428
 89.000000 0.202553 75.015990 8.859805
 90.000000 0.229472 74.254838 9.566753
 91.000000 0.244231 72.964565 9.805624
 92.000000 0.261218 70.513821 9.379969
 93.000000 0.047133 77.373750 6.849463
 94.000000 0.151902 74.040605 8.247637
 95.000000 0.196808 75.469736 9.253588
 96.000000 0.198612 72.922750 8.965382
 97.000000 0.064468 72.595204 7.863225
 98.000000 0.036005 74.915516 7.218691
 99.000000 0.158573 67.981047 6.347196
 100.000000 0.091045 74.686692 8.322573
 101.000000 0.293553 70.828507 13.171661
 102.000000 0.239632 65.421950 4.936360
 103.000000 0.350293 62.292700 9.376542
 104.000000 0.234987 67.005673 5.287388
 105.000000 0.259672 67.352268 4.699736
 106.000000 0.266939 65.926522 3.029375
 107.000000 0.251951 67.753183 5.719130
 108.000000 0.213834 69.425584 6.131562
 109.000000 0.171958 69.504182 4.807567
 110.000000 0.299466 65.748530 5.128784
 111.000000 0.040314 77.510759 7.024501
 112.000000 0.113629 76.740909 7.620988
 113.000000 0.098787 77.763758 6.950249
 114.000000 0.156701 76.814586 8.744268
 115.000000 0.103775 76.312269 7.046502
 116.000000 0.216580 74.099771 9.218657
 117.000000 0.301539 70.962647 8.914558
 118.000000 0.378566 68.600743 13.559909
 119.000000 0.345591 68.700728 15.096408
 120.000000 0.432667 64.811028 16.319269
 121.000000 0.341224 69.939706 14.025818
 122.000000 0.403777 63.537051 11.713622
 123.000000 0.415398 65.902463 12.951087
 124.000000 0.427632 64.370751 13.047715
 125.000000 0.436793 59.498973 9.192209
 126.000000 0.457994 63.378255 12.676441
 127.000000 0.441103 61.162821 9.388095
 128.000000 0.411502 64.316274 11.056366
 129.000000 0.402855 66.217111 15.027972
 130.000000 0.457939 59.996205 13.508957
 131.000000 0.320660 66.845022 9.656211
 132.000000 0.407512 60.179186 11.407955
 133.000000 0.519006 60.725239 18.176537
 134.000000 0.360758 65.752978 8.273733
 135.000000 0.348884 64.849607 9.382181
 136.000000 0.329581 62.601726 5.044203
 137.000000 0.434591 60.147822 8.598687
 138.000000 0.476107 60.459978 17.652407
 139.000000 0.364021 63.973366 12.579966
 140.000000 0.410580 61.320783 9.083638
 141.000000 0.514380 58.260797 16.277245
 142.000000 0.401533 62.868565 9.639543
 143.000000 0.378886 64.194438 8.287975
 144.000000 0.517717 55.670839 11.461090
 145.000000 0.454957 59.794376 10.420413
 146.000000 0.441444 60.266833 8.209275
 147.000000 0.445777 60.634072 11.492042
 148.000000 0.359508 62.901285 8.483738
 149.000000 0.530264 55.549670 10.167508
 150.000000 0.460121 60.476866 13.206089
 151.000000 0.421434 61.345966 6.307673
 152.000000 0.399885 57.655183 7.755857
 153.000000 0.467903 58.536989 12.222514
 154.000000 0.526319 54.424080 11.620515
 155.000000 0.471361 59.658215 12.871680
 156.000000 0.475524 57.452412 10.326735
 157.000000 0.425513 62.450685 13.253476
 158.000000 0.462488 60.816717 12.801938
 159.000000 0.614691 53.757382 13.373027
 160.000000 0.661929 53.097320 20.462897
 161.000000 0.738815 49.965720 16.401158
 162.000000 1.044028 33.018861 17.293856
 163.000000 0.839268 43.669023 18.476559
 164.000000 0.973659 33.810499 14.208721
 165.000000 0.957481 35.394005 17.764047
 166.000000 0.995030 33.626791 14.283301
 167.000000 1.306329 16.104655 14.906143
 168.000000 1.399701 9.355623 11.433870
 169.000000 1.206401 18.558266 17.166205
 170.000000 1.217855 18.319279 14.463236
 171.000000 1.215338 17.071210 12.561550
 172.000000 1.149513 16.696503 6.609599
 173.000000 1.333923 9.189253 7.470800
 174.000000 1.318327 12.507125 8.984234
 175.000000 1.513850 6.184538 4.472803
 176.000000 1.583343 4.801339 3.707770
 177.000000 1.806454 2.802087 4.000453
 178.000000 1.760358 2.003122 1.180454
 179.000000 2.229602 0.841863 1.103528
 180.000000 2.794208 0.054938 0.026417
 181.000000 2.399511 0.128460 0.121598
 182.000000 1.798707 1.917594 1.541071
 183.000000 1.878526 2.769456 3.882076
 184.000000 1.519741 12.088803 9.988135
 185.000000 1.986680 3.151842 4.251002
 186.000000 2.125300 3.331235 3.805437
 187.000000 2.342690 1.287939 1.997979
 188.000000 2.006294 4.513278 4.585167
 189.000000 1.772768 7.874369 4.423964
 190.000000 1.533268 12.500255 3.846904
 191.000000 1.431671 14.554364 1.490370
 192.000000 1.382557 15.114651 3.930126
 193.000000 1.443018 12.681005 2.117837
 194.000000 1.295957 17.024636 1.998927
 195.000000 1.525038 12.312939 2.256665
 196.000000 1.448250 12.914058 3.953859
 197.000000 1.499726 15.153763 6.893776
 198.000000 1.287059 16.041762 2.880955
 199.000000 1.338291 17.521541 2.577705
 200.000000 1.476466 9.318800 5.459630
 201.000000 1.369409 13.461123 4.420235
 202.000000 1.256043 20.632603 2.926987
 203.000000 1.251098 18.442260 1.929097
 204.000000 1.364437 16.357838 6.418049
 205.000000 1.493481 12.435564 3.600959
 206.000000 1.500891 12.481998 2.356877
 207.000000 1.705128 8.577103 2.682160
 208.000000 1.792823 5.174774 1.613256
 209.000000 1.732688 7.089882 1.789150
 210.000000 1.699126 8.782462 4.171170
 211.000000 1.336330 12.626799 1.417512
 212.000000 1.489087 12.260001 1.443278
 213.000000 1.245435 22.050540 5.334536
 214.000000 1.212933 24.203740 8.602905
 215.000000 1.144304 26.705137 4.953768
 216.000000 1.031144 31.418841 1.236767
 217.000000 1.135564 28.081249 3.477244
 218.000000 1.159632 26.325913 8.252052
 219.000000 0.998096 32.432873 1.226045
 220.000000 0.945993 33.690760 1.250599
 221.000000 0.936475 34.199484 6.695075
 222.000000 0.871523 37.043714 5.004470
 223.000000 0.938255 34.677195 3.148280
 224.000000 1.119606 27.981648 5.100900
 225.000000 0.993201 26.855398 10.735991
 226.000000 1.268714 14.110330 8.319101
 227.000000 1.161488 18.485766 13.534107
 228.000000 1.127471 21.598534 9.888105
 229.000000 1.157227 19.451185 11.463377
 230.000000 1.098615 23.735988 11.827252
 231.000000 1.039476 26.546113 12.943806
 232.000000 1.313360 10.758327 7.567145
 233.000000 1.205851 14.378771 7.774677
 234.000000 1.422086 6.147555 1.047938
 235.000000 1.396665 13.244820 13.316288
 236.000000 1.441141 8.501092 7.652235
 237.000000 1.276627 16.368647 11.934260
 238.000000 1.276369 13.714644 10.813565
 239.000000 1.309325 7.696127 4.473772
 240.000000 1.059882 22.169245 9.594493
 241.000000 1.056593 25.458020 13.127137
 242.000000 1.362573 12.060157 14.019285
 243.000000 1.386083 8.501645 7.516953
 244.000000 0.944727 32.598097 21.667357
 245.000000 0.723657 45.710127 18.819740
 246.000000 0.745649 45.225505 22.349651
 247.000000 0.785097 44.259565 20.584424
 248.000000 0.821216 41.448443 18.260304
 249.000000 0.939831 34.721320 18.640812
 250.000000 0.684727 48.505686 14.305071
 251.000000 0.610340 54.199004 16.433002
 252.000000 0.606980 53.535097 14.758240
 253.000000 1.023800 28.006955 21.006109
 254.000000 0.883202 38.957252 23.150302
 255.000000 0.944677 35.386245 16.299170
 256.000000 0.870819 41.465731 14.917819
 257.000000 0.796730 45.375014 17.063458
 258.000000 0.877641 39.635158 21.045541
 259.000000 0.707915 47.610566 18.767671
 260.000000 0.677588 49.216621 17.670478
 261.000000 0.948027 34.296092 21.874754
 262.000000 1.090130 27.127279 21.746223
 263.000000 0.967650 33.821938 21.729843
 264.000000 0.982902 32.706167 23.484825
 265.000000 1.001883 32.108038 23.305047
 266.000000 1.331612 15.478503 15.243229
 267.000000 1.394305 12.199817 12.023739
 268.000000 1.457959 9.030173 10.146646
 269.000000 1.275640 11.164718 7.715539
 270.000000 1.651036 1.627757 0.693763
 271.000000 1.231031 11.605786 2.617963
 272.000000 1.403231 6.383487 4.750166
 273.000000 1.294649 9.059975 3.535712
 274.000000 1.499622 6.404697 6.686236
 275.000000 1.499460 6.422339 7.770600
 276.000000 1.786201 2.825488 3.662598
 277.000000 1.624042 4.119665 5.798521
 278.000000 1.486672 4.772982 4.772426
 279.000000 1.488894 8.682080 9.787777
 280.000000 1.403133 11.187125 13.663527
 281.000000 1.336059 14.644916 16.162473
 282.000000 1.189480 26.699961 13.559729
 283.000000 1.099400 30.369335 14.691970
 284.000000 1.130917 23.935522 19.290875
 285.000000 1.335511 11.917491 12.634708
 286.000000 1.440096 9.844854 11.768193
 287.000000 1.086864 23.500979 11.875664
 288.000000 1.044608 24.253631 12.501182
 289.000000 1.135020 22.228451 12.396464
 290.000000 1.003272 26.638202 11.937873
 291.000000 0.941058 30.940140 10.987102
 292.000000 1.217939 18.214860 14.541373
 293.000000 1.332412 19.914387 16.498505
 294.000000 1.328811 17.492722 14.627841
 295.000000 1.490587 14.342222 11.793025
 296.000000 1.577670 9.664847 11.173857
 297.000000 1.775247 6.819129 7.227149
 298.000000 1.463565 14.639532 12.183969
 299.000000 1.636011 9.602866 10.280283
 300.000000 1.467210 12.458356 12.366086
 301.000000 1.452275 14.001265 13.081619
 302.000000 1.767901 3.363246 3.899896
 303.000000 1.824004 1.059591 0.542593
 304.000000 1.968187 0.633314 0.442912
 305.000000 1.872560 1.979991 2.336256
 306.000000 1.562373 7.908916 7.638281
 307.000000 1.572076 10.658112 11.713417
 308.000000 1.454476 13.039444 13.076330
 309.000000 1.273616 19.272742 13.578531
 310.000000 1.186274 23.080992 11.278742
 311.000000 1.098330 26.972230 10.225029
 312.000000 1.126238 25.523250 8.311206
 313.000000 1.108540 28.933471 3.481677
 314.000000 1.103946 28.629238 7.476323
 315.000000 0.884681 36.186035 1.749652
 316.000000 0.974197 33.256049 1.461196
 317.000000 0.854355 37.676536 2.012005
 318.000000 1.034981 30.975317 6.681201
 319.000000 0.911302 36.299723 7.913141
 320.000000 1.039326 25.372670 10.327539
 321.000000 1.089828 22.475546 12.643231
 322.000000 1.420116 13.367836 11.968270
 323.000000 1.313706 15.104693 10.014265
 324.000000 1.018287 25.910189 11.801898
 325.000000 1.112873 21.496560 13.790727
 326.000000 1.229181 18.192499 17.266461
 327.000000 1.369768 14.245275 14.279207
 328.000000 1.112904 24.313803 20.513534
 329.000000 1.362817 9.270984 8.174436
 330.000000 1.375991 11.930666 8.045644
 331.000000 1.450216 3.940281 1.271904
 332.000000 1.570933 4.247145 1.646250
 333.000000 1.366528 5.822529 1.218808
