#! FIELDS coord1.mean c2 dist1 file.free der_coord1.mean der_c2 der_dist1
#! SET min_coord1.mean 0
#! SET max_coord1.mean 100
#! SET nbins_coord1.mean  26
#! SET periodic_coord1.mean false
#! SET min_c2 0
#! SET max_c2 25
#! SET nbins_c2  26
#! SET periodic_c2 false
#! SET min_dist1 0
#! SET max_dist1 5
#! SET nbins_dist1  26
#! SET periodic_dist1 false
    0.000000000    0.000000000    0.000000000   39.646356685   -0.000000000   -0.000000000   -0.000000000
    4.000000000    0.000000000    0.000000000   39.646356685   -0.000000000   -0.000000000   -0.000000000
    8.000000000    0.000000000    0.000000000   39.646356685   -0.000000000   -0.000000000   -0.000000000
   12.000000000    0.000000000    0.000000000   39.646356685   -0.000000000   -0.000000000   -0.000000000
   16.000000000    0.000000000    0.000000000   39.646356685   -0.000000000   -0.000000000   -0.000000000
   20.000000000    0.000000000    0.000000000   39.646356685   -0.000000000   -0.000000000   -0.000000000
   24.000000000    0.000000000    0.000000000   39.646356685   -0.000000000   -0.000000000   -0.000000000
   28.000000000    0.000000000    0.000000000   39.646356685   -0.000000000   -0.000000000   -0.000000000
   32.000000000    0.000000000    0.000000000   39.646356685   -0.000000000   -0.000000000   -0.000000000
   36.000000000    0.000000000    0.000000000   39.646356685   -0.000000000   -0.000000000   -0.000000000
   40.000000000    0.000000000    0.000000000   39.646356685   -0.000000000   -0.000000000   -0.000000000
   44.000000000    0.000000000    0.000000000   39.646356685   -0.000000000   -0.000000000   -0.000000000
   48.000000000    0.000000000    0.000000000   39.646356685   -0.000000000   -0.000000000   -0.000000000
   52.000000000    0.000000000    0.000000000   39.646356685   -0.000000000   -0.000000000   -0.000000000
   56.000000000    0.000000000    0.000000000   39.646356611   -0.000000083   -0.000000131   -0.000006382
   60.000000000    0.000000000    0.000000000   39.646352179   -0.000004055   -0.000008062   -0.000373426
   64.000000000    0.000000000    0.000000000   39.646254383   -0.000067699   -0.000183434   -0.008170292
   68.000000000    0.000000000    0.000000000   39.645457136   -0.000382772   -0.001618438   -0.068860449
   72.000000000    0.000000000    0.000000000   39.643272755   -0.000588099   -0.005574376   -0.225106826
   76.000000000    0.000000000    0.000000000   39.642217088    0.000179926   -0.007525594   -0.287202063
   80.000000000    0.000000000    0.000000000   39.644179089    0.000604980   -0.003984519   -0.143655276
   84.000000000    0.000000000    0.000000000   39.645908750    0.000229801   -0.000825256   -0.028233704
   88.000000000    0.000000000    0.000000000   39.646320803    0.000026889   -0.000066563   -0.002180525
   92.000000000    0.000000000    0.000000000   39.646355927    0.000000726   -0.000001438   -0.000040005
   96.000000000    0.000000000    0.000000000   39.646356685   -0.000000000   -0.000000000   -0.000000000
  100.000000000    0.000000000    0.000000000   39.646356685   -0.000000000   -0.000000000   -0.000000000
    0.000000000    1.000000000    0.000000000   39.646356685   -0.000000000   -0.000000000   -0.000000000
    4.000000000    1.000000000    0.000000000   39.646356685   -0.000000000   -0.000000000   -0.000000000
    8.000000000    1.000000000    0.000000000   39.646356685   -0.000000000   -0.000000000   -0.000000000
   12.000000000    1.000000000    0.000000000   39.646356685   -0.000000000   -0.000000000   -0.000000000
   16.000000000    1.000000000    0.000000000   39.646356685   -0.000000000   -0.000000000   -0.000000000
   20.000000000    1.000000000    0.000000000   39.646356685   -0.000000000   -0.000000000   -0.000000000
   24.000000000    1.000000000    0.000000000   39.646356685   -0.000000000   -0.000000000   -0.000000000
   28.000000000    1.000000000    0.000000000   39.646356685   -0.000000000   -0.000000000   -0.000000000
   32.000000000    1.000000000    0.000000000   39.646356685   -0.000000000   -0.000000000   -0.000000000
   36.000000000    1.000000000    0.000000000   39.646356685   -0.000000000   -0.000000000   -0.000000000
   40.000000000    1.000000000    0.000000000   39.646356685   -0.000000000   -0.000000000   -0.000000000
   44.000000000    1.000000000    0.000000000   39.646356685   -0.000000000   -0.000000000   -0.000000000
   48.000000000    1.000000000    0.000000000   39.646356685   -0.000000000   -0.000000000   -0.000000000
   52.000000000    1.000000000    0.000000000   39.646356685   -0.000000000   -0.000000000   -0.000000001
   56.000000000    1.000000000    0.000000000   39.646356297   -0.000000439   -0.000000599   -0.000033024
   60.000000000    1.000000000    0.000000000   39.646332742   -0.000021562   -0.000037142   -0.001938888
