0.0 0.0
49.0572 0.0104167
57.2878 0.0208333
73.9099 0.03125
75.085 0.0416667
75.4777 0.0520833
83.5228 0.0625
109.542 0.0729167
115.634 0.0833333
152.83 0.09375
205.476 0.104167
236.258 0.114583
239.18 0.125
247.673 0.135417
262.888 0.145833
274.935 0.15625
294.818 0.166667
295.376 0.177083
299.707 0.1875
303.827 0.197917
305.416 0.208333
323.517 0.21875
366.01 0.229167
376.474 0.239583
423.065 0.25
461.841 0.260417
594.776 0.270833
638.656 0.28125
642.011 0.291667
644.303 0.302083
655.995 0.3125
850.612 0.322917
1019.98 0.333333
1105.24 0.34375
1130.45 0.354167
1416.26 0.364583
1533.34 0.375
1655.45 0.385417
1780.49 0.395833
2032.77 0.40625
2116.57 0.416667
2799.69 0.427083
2839.44 0.4375
5307.67 0.447917
8970.55 0.458333
9894.29 0.46875
11664.5 0.479167
12128.8 0.489583
14322.5 0.5
40209.2 0.510417
40913.4 0.520833
47900 0.53125
50344.5 0.541667
50733.6 0.552083
60575.9 0.5625
79794 0.572917
88757.2 0.583333
100658 0.59375
104643 0.604167
114580 0.614583
128537 0.625
140953 0.635417
154314 0.645833
158382 0.65625
162420 0.666667
168074 0.677083
188491 0.6875
188670 0.697917
189362 0.708333
194929 0.71875
202041 0.729167
278080 0.739583
279455 0.75
290506 0.760417
294491 0.770833
296823 0.78125
320222 0.791667
345041 0.802083
367347 0.8125
368270 0.822917
403767 0.833333
414826 0.84375
435622 0.854167
488248 0.864583
503728 0.875
554699 0.885417
585530 0.895833
592716 0.90625
593146 0.916667
600418 0.927083
677225 0.9375
742872 0.947917
781690 0.958333
1.14571e+06 0.96875
1.27999e+06 0.979167
1.39478e+06 0.989583
4.60264e+06 1
