#! FIELDS coord1.mean c2 dist1 file.free der_coord1.mean der_c2 der_dist1
#! SET min_coord1.mean 0
#! SET max_coord1.mean 100
#! SET nbins_coord1.mean  26
#! SET periodic_coord1.mean false
#! SET min_c2 0
#! SET max_c2 25
#! SET nbins_c2  26
#! SET periodic_c2 false
#! SET min_dist1 0
#! SET max_dist1 5
#! SET nbins_dist1  26
#! SET periodic_dist1 false
    0.000000000    0.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
    4.000000000    0.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
    8.000000000    0.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   12.000000000    0.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   16.000000000    0.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   20.000000000    0.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   24.000000000    0.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   28.000000000    0.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   32.000000000    0.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   36.000000000    0.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   40.000000000    0.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   44.000000000    0.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   48.000000000    0.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   52.000000000    0.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   56.000000000    0.000000000    0.000000000   69.947577905   -0.000000399   -0.000000646   -0.000023076
   60.000000000    0.000000000    0.000000000   69.947558168   -0.000017761   -0.000036177   -0.001234374
   64.000000000    0.000000000    0.000000000   69.947145493   -0.000281898   -0.000777545   -0.025428864
   68.000000000    0.000000000    0.000000000   69.943885842   -0.001553784   -0.006626575   -0.207791397
   72.000000000    0.000000000    0.000000000   69.935016938   -0.002405914   -0.022542709   -0.680343863
   76.000000000    0.000000000    0.000000000   69.930470754    0.000633080   -0.030739632   -0.899247832
   80.000000000    0.000000000    0.000000000   69.938232229    0.002479115   -0.016836808   -0.481982764
   84.000000000    0.000000000    0.000000000   69.945529204    0.001011342   -0.003705786   -0.104923395
   88.000000000    0.000000000    0.000000000   69.947398145    0.000130101   -0.000327413   -0.009263189
   92.000000000    0.000000000    0.000000000   69.947573577    0.000004312   -0.000008625   -0.000248351
   96.000000000    0.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
  100.000000000    0.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
    0.000000000    1.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
    4.000000000    1.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
    8.000000000    1.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   12.000000000    1.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   16.000000000    1.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   20.000000000    1.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   24.000000000    1.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   28.000000000    1.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   32.000000000    1.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   36.000000000    1.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   40.000000000    1.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   44.000000000    1.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   48.000000000    1.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   52.000000000    1.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000002
   56.000000000    1.000000000    0.000000000   69.947576332   -0.000002150   -0.000003025   -0.000123236
   60.000000000    1.000000000    0.000000000   69.947470391   -0.000095215   -0.000168346   -0.006566436
   64.000000000    1.000000000    0.000000000   69.945264507   -0.001505218   -0.003600539   -0.134852114
   68.000000000    1.000000000    0.000000000   69.927884746   -0.008280031   -0.030591085   -1.100162685
   72.000000000    1.000000000    0.000000000   69.880604926   -0.012841282   -0.103991330   -3.603781900
   76.000000000    1.000000000    0.000000000   69.856180085    0.003307350   -0.142084705   -4.778058402
   80.000000000    1.000000000    0.000000000   69.897419178    0.013232461   -0.078198454   -2.576613919
   84.000000000    1.000000000    0.000000000   69.936503873    0.005443277   -0.017342319   -0.566040238
   88.000000000    1.000000000    0.000000000   69.946595765    0.000707164   -0.001547633   -0.050558341
   92.000000000    1.000000000    0.000000000   69.947552126    0.000023990   -0.000041742   -0.001395796
   96.000000000    1.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
  100.000000000    1.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
    0.000000000    2.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
    4.000000000    2.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
    8.000000000    2.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   12.000000000    2.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   16.000000000    2.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   20.000000000    2.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   24.000000000    2.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   28.000000000    2.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   32.000000000    2.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   36.000000000    2.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   40.000000000    2.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   44.000000000    2.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   48.000000000    2.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   52.000000000    2.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000010
   56.000000000    2.000000000    0.000000000   69.947570057   -0.000009123   -0.000010890   -0.000519089
   60.000000000    2.000000000    0.000000000   69.947122683   -0.000401502   -0.000601631   -0.027524447
   64.000000000    2.000000000    0.000000000   69.937853546   -0.006316518   -0.012791999   -0.562978195
   68.000000000    2.000000000    0.000000000   69.865064971   -0.034649124   -0.108253849   -4.581512296
   72.000000000    2.000000000    0.000000000   69.667222384   -0.053778421   -0.367487652  -15.003838189
   76.000000000    2.000000000    0.000000000   69.564342173    0.013580193   -0.502912291  -19.944893834
   80.000000000    2.000000000    0.000000000   69.736342543    0.055426063   -0.278100347  -10.818582314
   84.000000000    2.000000000    0.000000000   69.900615581    0.022987388   -0.062152794   -2.398169978
   88.000000000    2.000000000    0.000000000   69.943373331    0.003015886   -0.005603583   -0.216686429
   92.000000000    2.000000000    0.000000000   69.947463974    0.000104645   -0.000154712   -0.006151644
   96.000000000    2.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
  100.000000000    2.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
    0.000000000    3.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
    4.000000000    3.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
    8.000000000    3.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   12.000000000    3.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   16.000000000    3.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   20.000000000    3.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   24.000000000    3.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
   28.000000000    3.000000000    0.000000000   69.947578263   -0.000000000   -0.000000000   -0.000000000
