#! FIELDS time dist1 coord1.mean c2
 0.000000 0.286405 68.185127 7.591307
 1.000000 0.152559 72.535363 7.013491
 2.000000 0.078573 76.021312 7.561953
 3.000000 0.140892 73.542915 7.224539
 4.000000 0.078363 74.950373 7.315661
 5.000000 0.111793 74.182899 8.605525
 6.000000 0.108432 75.179452 6.998159
 7.000000 0.141617 74.485962 6.700896
 8.000000 0.109932 72.899419 6.593015
 9.000000 0.090240 74.770655 7.295062
 10.000000 0.139974 72.549082 8.521674
 11.000000 0.347599 66.927334 9.537328
 12.000000 0.484375 60.679475 13.050220
 13.000000 0.427278 65.764956 15.786488
 14.000000 0.347739 68.245121 14.459039
 15.000000 0.462873 62.579707 17.473982
 16.000000 0.495971 61.941187 18.392172
 17.000000 0.617345 53.032794 17.124870
 18.000000 0.613568 53.407913 13.477267
 19.000000 0.593508 56.350954 15.671956
 20.000000 0.540044 56.711427 15.739027
 21.000000 0.476965 59.841207 13.272661
 22.000000 0.460209 64.745348 16.492251
 23.000000 0.388408 67.795138 14.674846
 24.000000 0.500378 59.448601 17.268039
 25.000000 0.437851 65.207486 13.953756
 26.000000 0.501701 59.609274 13.922108
 27.000000 0.982488 34.139493 14.459611
 28.000000 0.957677 37.020916 16.720825
 29.000000 1.004710 33.128874 15.627564
 30.000000 0.874240 41.617727 17.731148
 31.000000 0.917213 37.333696 15.944677
 32.000000 0.931597 37.885412 16.512933
 33.000000 0.894992 37.882884 15.780745
 34.000000 0.705486 47.179193 14.488927
 35.000000 0.642762 50.725674 13.247599
 36.000000 0.487852 59.354610 11.021594
 37.000000 0.467081 58.759559 11.108261
 38.000000 0.632477 51.837748 18.100790
 39.000000 0.628551 52.295373 16.405058
 40.000000 0.693704 48.378160 14.494718
 41.000000 0.710657 48.709977 14.323030
 42.000000 0.722463 48.289316 14.680242
 43.000000 0.911228 38.793974 16.078329
 44.000000 0.960275 36.678790 16.599513
 45.000000 0.825426 44.614971 17.391281
 46.000000 0.900737 40.042714 17.779778
 47.000000 0.846769 42.684258 17.933718
 48.000000 1.091717 28.982515 13.854380
 49.000000 0.938691 35.799546 15.565371
 50.000000 1.022187 31.260452 12.801899
 51.000000 0.832230 40.807749 15.545747
 52.000000 0.728730 47.142511 18.952552
 53.000000 0.673961 50.517224 20.331055
 54.000000 0.676811 49.922710 21.203236
 55.000000 0.586752 53.307209 18.284675
 56.000000 0.739033 44.557288 19.993097
 57.000000 0.730800 47.993425 16.326656
 58.000000 0.437590 61.617762 12.968012
 59.000000 0.557742 54.680607 15.468774
 60.000000 0.410856 65.746390 13.617138
 61.000000 0.666321 51.581595 11.465107
 62.000000 0.649907 50.366895 10.180697
 63.000000 0.634317 52.776277 12.459118
 64.000000 0.575868 54.954191 11.097820
 65.000000 0.699672 50.332317 14.922730
 66.000000 0.706900 50.101258 15.477301
 67.000000 0.608801 55.597141 15.917022
 68.000000 0.575813 55.153854 15.678737
 69.000000 0.580613 56.727766 10.967533
 70.000000 0.716770 46.767620 14.063681
 71.000000 0.695632 48.520163 13.456265
 72.000000 0.678608 50.940885 16.696900
 73.000000 0.612427 55.949673 17.212607
 74.000000 0.615454 51.833342 14.717580
 75.000000 0.602231 54.295844 15.445970
 76.000000 0.498603 59.137318 16.284543
 77.000000 0.476539 59.551865 11.361432
 78.000000 0.813634 43.141168 19.980754
 79.000000 0.635608 53.238426 16.711750
 80.000000 0.746491 47.078170 15.341002
 81.000000 0.749984 45.388717 13.557017
 82.000000 0.648772 52.265756 15.498335
 83.000000 0.581716 56.406969 17.582266
 84.000000 0.692684 49.445319 14.972801
 85.000000 0.630172 53.784241 14.870905
 86.000000 0.717247 49.801775 15.721738
 87.000000 0.480538 58.643458 12.423673
 88.000000 0.729398 46.648596 18.286788
 89.000000 0.679501 48.162230 19.351972
 90.000000 0.646184 49.645272 19.584751
 91.000000 0.651529 50.321691 20.080739
 92.000000 0.707772 50.256912 18.832317
 93.000000 0.751171 45.633145 21.555245
 94.000000 0.733966 46.127477 21.903158
 95.000000 0.906731 37.760145 16.159189
 96.000000 1.341426 13.597629 13.763117
 97.000000 1.574434 6.287493 6.320250
 98.000000 1.719456 3.339814 3.912110
 99.000000 1.529728 2.744339 1.472033
 100.000000 1.785027 0.620329 0.264096
 101.000000 2.331994 0.107790 0.062720
 102.000000 1.905623 0.447095 0.192150
 103.000000 1.861849 0.654987 0.251785
 104.000000 2.035687 0.277968 0.116144
 105.000000 1.993458 0.620136 0.521261
 106.000000 1.826372 2.069709 2.336535
 107.000000 1.610394 9.519503 9.141039
 108.000000 1.509550 12.533819 2.769136
 109.000000 1.696165 7.466601 3.316976
 110.000000 1.564597 5.225647 2.798101
 111.000000 1.229987 19.136743 5.680729
 112.000000 1.508656 10.763292 10.584243
 113.000000 1.461847 15.857348 10.677393
 114.000000 1.968313 0.970679 0.722079
 115.000000 2.093562 1.783968 1.507929
 116.000000 2.480472 0.149431 0.082245
 117.000000 2.397715 0.181097 0.203262
 118.000000 2.058785 0.260036 0.158268
 119.000000 2.307673 0.138903 0.098989
 120.000000 2.514067 0.072682 0.061981
 121.000000 2.661750 0.048872 0.031431
 122.000000 3.000137 0.034188 0.011766
 123.000000 2.572665 0.155993 0.182662
 124.000000 2.744068 0.037105 0.006712
 125.000000 2.874197 0.038232 0.038656
 126.000000 2.604543 0.046575 0.034027
 127.000000 2.616879 0.052651 0.017099
 128.000000 2.740548 0.097181 0.134043
 129.000000 2.768507 0.063048 0.046367
 130.000000 2.257835 0.771708 1.292563
 131.000000 1.946810 1.816550 2.873079
 132.000000 1.749759 2.722595 3.076390
 133.000000 1.941325 0.528047 0.307216
 134.000000 2.011863 0.676326 0.657458
 135.000000 2.306148 0.121815 0.061288
 136.000000 2.034624 0.388909 0.227004
 137.000000 1.870161 0.728154 0.402010
 138.000000 1.579668 4.743837 1.979366
 139.000000 1.323568 16.368663 5.428276
 140.000000 1.350423 14.343551 3.674530
 141.000000 1.364248 16.405641 12.990548
 142.000000 1.197797 22.369626 13.457617
 143.000000 1.596255 8.656842 9.649863
 144.000000 1.390249 15.676295 13.053929
 145.000000 1.523106 10.864024 11.031940
 146.000000 1.567920 9.636497 9.143493
 147.000000 1.637119 4.332890 3.910288
 148.000000 1.490944 11.686631 9.045785
 149.000000 1.421252 12.830069 8.988500
 150.000000 1.180952 23.612589 10.762702
 151.000000 1.106819 25.424081 12.243164
 152.000000 1.243005 19.940052 13.049081
 153.000000 1.278856 20.057651 14.045586
 154.000000 1.331928 18.158371 11.906190
