0.0 0.0
2.40961e+06 0.02
3.04257e+06 0.04
1.57144e+07 0.06
4.36268e+07 0.08
4.64476e+07 0.1
9.98475e+07 0.12
1.05671e+08 0.14
1.10629e+08 0.16
1.27396e+08 0.18
2.50508e+08 0.2
3.45303e+08 0.22
3.71025e+08 0.24
5.70451e+08 0.26
6.8247e+08 0.28
7.67794e+08 0.3
9.99006e+08 0.32
1.15583e+09 0.34
1.34345e+09 0.36
1.40742e+09 0.38
1.71617e+09 0.4
1.79575e+09 0.42
2.05607e+09 0.44
2.0858e+09 0.46
4.36441e+09 0.48
5.33673e+09 0.5
5.75632e+09 0.52
7.11412e+09 0.54
7.32849e+09 0.56
7.33501e+09 0.58
8.70326e+09 0.6
8.71157e+09 0.62
1.22738e+10 0.64
1.95504e+10 0.66
1.96981e+10 0.68
2.37043e+10 0.7
3.44532e+10 0.72
4.27457e+10 0.74
4.57726e+10 0.76
4.92274e+10 0.78
7.82691e+10 0.8
7.88465e+10 0.82
9.14252e+10 0.84
1.0487e+11 0.86
1.47111e+11 0.88
2.10463e+11 0.9
3.33776e+11 0.92
3.62951e+11 0.94
4.63647e+11 0.96
4.99099e+11 0.98
4.89963e+12 1
