0.0 0.0
4.85283e+13 0.0196078
9.73891e+13 0.0392157
1.53095e+14 0.0588235
3.85168e+14 0.0784314
4.21154e+14 0.0980392
5.3314e+14 0.117647
668052120159640 0.137255
7.29076e+14 0.156863
8.02528e+14 0.176471
8.68682e+14 0.196078
8.90856e+14 0.215686
8.97335e+14 0.235294
1.02162e+15 0.254902
1100926170169219 0.27451
1.13281e+15 0.294118
1.15909e+15 0.313725
1.18206e+15 0.333333
1.33161e+15 0.352941
1.45884e+15 0.372549
1.88184e+15 0.392157
1.90617e+15 0.411765
1.92423e+15 0.431373
2.07067e+15 0.45098
2.08912e+15 0.470588
2.13379e+15 0.490196
2.22083e+15 0.509804
2348816016412538 0.529412
2520314964573681 0.54902
3059283990217769 0.568627
3.24068e+15 0.588235
3264479712667485 0.607843
3850706651339894 0.627451
4.08769e+15 0.647059
4149964919634126 0.666667
4.49536e+15 0.686275
4660066252169246 0.705882
4663606572075386 0.72549
5012321420735055 0.745098
5119544747870522 0.764706
5162021818238341 0.784314
5202132904245576 0.803922
6194353475222880 0.823529
6447899891200122 0.843137
6656998199285498 0.862745
11810699943099882 0.882353
13323915862959598 0.901961
14764747889070450 0.921569
23989165653555344 0.941176
31459791237933724 0.960784
36548440038066136 0.980392
108439210421483648 1
